Date,Active energy burned(Cal),Apple Watch stand hours(hr),Basal energy burned(Cal),Distance cycling(mi),Distance walking / running(mi),Exercise time(min),Flights climbed(count),Heart rate(count/min),Resting heart rate(count/min),Stand time(min),Step count(count),Walking heart rate average(count/min)
2018-06-21,530.552,16.000,1973.623,,4.415,45.000,22.000,65.367,,,8846.102,
2018-06-22,758.788,18.000,2002.234,,6.440,84.977,43.000,71.068,57.000,,12236.217,96.750
2018-06-23,435.926,13.000,1787.608,,4.134,41.023,4.000,74.097,49.000,,7989.054,94.000
2018-06-24,533.115,12.000,1891.499,,5.956,51.000,2.000,65.144,,,10413.001,
2018-06-25,645.899,15.000,1975.132,,6.605,65.000,19.000,70.663,57.000,,13114.000,95.000
2018-06-26,443.309,14.000,1962.413,,3.361,21.000,11.000,66.702,55.000,,6782.071,89.000
2018-06-27,551.395,17.000,1973.297,,4.904,26.000,17.000,69.218,57.000,,9724.237,86.500
2018-06-28,736.839,16.000,1979.283,,7.590,91.000,17.000,73.711,58.000,,14907.319,92.000
2018-06-29,620.933,16.000,2009.804,,5.119,57.947,27.000,80.566,63.000,,10149.539,103.500
2018-06-30,598.780,17.000,1982.802,,5.906,59.053,16.000,86.253,51.000,,11345.932,99.000
2018-07-01,688.087,11.000,1925.693,,8.689,100.000,5.000,70.902,,,16536.671,
2018-07-02,581.194,13.000,1966.193,,4.589,40.000,17.000,64.812,45.000,,8440.003,97.250
2018-07-03,645.540,17.000,1993.071,,5.792,52.340,18.000,75.958,62.000,,11325.344,
2018-07-04,605.094,15.000,1914.432,,6.809,78.660,17.000,78.742,,,13087.045,
2018-07-05,523.996,15.000,1961.682,,4.395,28.000,16.000,74.282,60.000,,8966.097,95.000
2018-07-06,756.261,16.000,1963.618,,6.646,63.981,8.000,76.456,62.000,,11030.898,97.000
2018-07-07,580.212,16.000,1994.288,,5.496,41.019,16.000,87.194,69.000,,10663.893,99.000
2018-07-08,387.176,15.000,1895.630,,3.321,24.000,8.000,72.468,57.000,,6575.238,
2018-07-09,494.402,14.000,1890.110,,4.623,43.000,32.000,66.974,54.000,,9229.178,92.000
2018-07-10,484.080,14.000,1957.738,,3.850,31.000,15.000,72.128,60.000,,7794.631,93.000
2018-07-11,570.351,15.000,1948.139,,5.338,47.000,15.000,70.771,49.000,,10501.776,97.500
2018-07-12,721.035,16.000,1973.023,,7.244,67.000,24.000,71.764,,,14213.823,
2018-07-13,439.126,15.000,1902.600,,3.532,22.000,27.000,78.236,66.000,,7205.307,117.000
2018-07-14,595.611,14.000,1947.366,,6.577,60.000,11.000,88.383,62.500,,12712.875,110.000
2018-07-15,133.432,4.000,791.538,,4.710,6.000,1.000,79.931,,,9737.989,
2018-07-16,,,,,2.191,,21.000,,,,5212.000,
2018-07-17,,,,,2.718,,15.000,,,,6541.000,
2018-07-18,,,,,2.933,,19.000,,,,7001.000,
2018-07-19,,,,,2.476,,18.000,,,,5762.000,
2018-07-20,244.455,6.000,628.606,,5.201,25.000,14.000,78.814,68.500,,10742.071,97.500
2018-07-21,424.189,13.000,1902.624,,4.137,16.000,6.000,78.385,70.000,,8314.505,
2018-07-22,376.649,6.000,1846.662,,5.647,31.000,4.000,90.411,,,11523.633,
2018-07-23,302.965,14.000,1867.980,,2.057,7.000,1.000,70.182,57.000,,3979.000,94.000
2018-07-24,479.009,16.000,1871.061,,3.675,40.000,20.000,71.356,59.000,,7102.000,97.000
2018-07-25,559.278,17.000,1910.194,,4.258,39.000,17.000,79.602,65.000,,8287.654,
2018-07-26,562.560,13.000,1889.801,,4.587,38.000,27.000,86.174,,,8948.346,
2018-07-27,642.301,16.000,1900.709,,5.749,58.000,24.000,74.793,57.500,,11095.000,102.750
2018-07-28,373.180,14.000,1813.932,,2.111,26.000,,73.790,55.000,,3996.000,116.000
2018-07-29,256.802,8.000,1815.639,,2.358,12.000,,77.447,,,4043.260,
2018-07-30,504.722,14.000,1861.644,,3.980,38.000,21.000,73.661,58.000,,7806.079,105.000
2018-07-31,553.942,13.000,1857.607,,4.635,54.000,24.000,79.034,63.000,,8902.000,106.000
2018-08-01,793.788,15.000,1878.251,,7.629,86.000,33.000,80.674,62.000,,13725.000,98.500
2018-08-02,901.102,13.000,1885.430,,8.838,83.000,17.000,81.664,64.000,,14175.068,99.000
2018-08-03,518.479,12.000,1876.760,,5.424,49.000,20.000,75.110,58.000,,10905.027,96.000
2018-08-04,500.937,13.000,1876.732,,5.208,42.000,5.000,97.324,62.000,,10008.821,108.250
2018-08-05,322.711,12.000,1843.459,,3.004,10.000,,69.873,,,5884.846,
2018-08-06,481.371,14.000,1869.639,,5.055,40.000,17.000,79.060,64.500,,10010.000,93.000
2018-08-07,502.682,16.000,1883.616,,4.217,39.000,11.000,81.145,63.000,,8208.578,107.750
2018-08-08,433.431,14.000,1850.804,,4.265,35.000,12.000,86.401,,,8322.382,
2018-08-09,658.933,17.000,1916.851,,6.383,48.000,7.000,86.017,68.500,,12253.316,122.500
2018-08-10,476.492,14.000,1862.847,,5.269,38.000,8.000,92.601,,,10239.662,
2018-08-11,420.134,13.000,1868.212,,2.396,30.000,7.000,75.435,65.000,,4554.574,90.000
2018-08-12,281.824,14.000,1850.664,,2.119,11.000,9.000,72.353,61.000,,4086.810,100.000
2018-08-13,462.828,15.000,1936.733,,2.911,13.000,6.000,81.705,67.000,,5642.812,101.000
2018-08-14,163.696,9.000,1818.133,,1.299,6.000,9.000,82.975,60.000,,2596.426,104.000
2018-08-15,335.170,13.000,1854.919,,2.224,26.000,12.000,98.231,81.000,,4390.982,113.000
2018-08-16,455.857,15.000,1858.143,,4.060,28.000,9.000,84.735,59.000,,6786.302,105.000
2018-08-17,531.868,15.000,1856.732,,5.222,38.000,11.000,82.983,66.000,,9196.339,97.000
2018-08-18,612.803,17.000,1941.554,,5.210,42.851,23.000,77.761,66.000,,10256.512,93.000
2018-08-19,1502.902,15.000,1937.707,,14.495,239.149,110.000,81.573,66.000,,27513.702,96.500
2018-08-20,1553.185,14.000,1910.641,,14.727,239.000,157.000,83.829,66.000,,27427.053,120.000
2018-08-21,359.387,9.000,1929.019,,2.318,23.000,4.000,78.478,59.000,,4568.698,
2018-08-22,772.551,12.000,1928.182,,6.960,82.000,52.000,82.532,68.000,,13108.338,117.000
2018-08-23,1572.515,16.000,1940.614,,15.837,227.000,135.000,83.492,66.000,,30401.238,97.000
2018-08-24,488.926,11.000,1891.825,,4.894,31.000,6.000,77.650,67.000,,9458.890,88.000
2018-08-25,557.072,16.000,1922.571,,5.217,32.000,7.000,94.836,65.000,,10004.512,115.000
2018-08-26,675.023,18.000,1925.448,,7.613,45.000,9.000,89.063,70.000,,14762.976,120.000
2018-08-27,368.940,12.000,1840.932,,3.724,41.000,8.000,81.092,60.000,,7137.111,106.500
2018-08-28,307.298,13.000,1846.776,,2.631,12.000,1.000,70.913,56.000,,5107.720,91.000
2018-08-29,369.495,12.000,1843.096,,3.494,31.000,6.000,66.131,55.000,,6872.755,85.000
2018-08-30,683.898,10.000,1841.337,,7.057,93.000,16.000,75.345,60.000,,12426.458,114.000
2018-08-31,400.552,14.000,1943.412,,2.309,11.000,3.000,76.611,61.000,,4428.565,91.000
2018-09-01,504.850,19.000,1946.482,,3.106,26.000,13.000,92.873,66.000,,5955.753,108.000
2018-09-02,779.032,13.000,1875.678,,8.873,85.000,3.000,81.224,57.000,,15183.374,99.000
2018-09-03,670.275,13.000,1857.247,,6.663,61.000,18.000,80.329,65.000,,10892.853,97.500
2018-09-04,318.758,10.000,1849.605,,2.777,22.000,4.000,83.314,70.000,,5294.232,104.000
2018-09-05,496.874,13.000,1870.019,,4.274,47.000,8.000,77.273,60.000,,8333.768,100.000
2018-09-06,772.129,9.000,1839.812,,8.533,86.000,13.000,77.415,63.000,,14263.954,99.500
2018-09-07,294.831,9.000,1833.349,,3.265,35.000,6.000,84.182,69.000,,6319.492,104.000
2018-09-08,425.396,13.000,1873.142,,3.742,37.000,9.000,97.288,74.000,,7115.710,107.500
2018-09-09,185.337,7.000,1813.779,,2.145,15.000,3.000,73.738,63.000,,4155.394,89.000
2018-09-10,787.805,14.000,1880.112,,8.413,100.000,11.000,73.175,59.000,,14912.000,94.500
2018-09-11,416.959,13.000,1851.806,,4.440,35.000,5.000,71.548,59.000,,8570.241,83.000
2018-09-12,512.917,13.000,1873.185,,5.235,41.000,4.000,75.110,59.000,,10116.000,98.000
2018-09-13,561.939,12.000,1876.623,,6.664,68.000,8.000,85.653,70.000,,13097.486,111.500
2018-09-14,369.433,13.000,1849.119,,3.796,21.000,2.000,88.029,68.000,,7512.000,100.000
2018-09-15,673.730,14.000,1890.049,,7.151,48.000,14.000,88.146,74.000,,13493.108,104.000
2018-09-16,375.324,13.000,1865.173,,3.483,14.000,10.000,74.473,59.000,,6912.241,
2018-09-17,471.527,11.000,1862.957,,5.701,48.000,7.617,75.347,60.000,,11447.516,100.000
2018-09-18,356.025,13.000,1851.033,,3.964,29.000,5.000,69.691,55.000,,8096.559,101.000
2018-09-19,341.958,10.000,1836.260,,5.551,14.000,7.000,68.643,58.000,,11983.050,97.500
2018-09-20,605.006,13.000,1872.741,,8.298,80.000,22.000,94.452,62.000,,16489.694,116.000
2018-09-21,469.154,14.000,1899.289,,5.356,43.000,15.025,80.988,67.000,,10876.592,99.500
2018-09-22,841.071,16.000,1981.331,,8.188,71.000,15.000,86.149,70.000,,16470.989,103.500
2018-09-23,347.001,11.000,1888.171,,3.697,23.000,1.000,73.667,59.000,,7243.071,105.000
2018-09-24,437.015,11.000,1922.821,,5.427,24.000,7.000,81.808,66.000,,11380.869,110.500
2018-09-25,529.375,9.000,1897.648,,6.926,58.000,3.000,83.548,61.000,,13925.913,99.000
2018-09-26,409.294,9.000,1878.621,,6.031,36.000,5.000,73.801,58.000,,12641.739,103.000
2018-09-27,680.140,14.000,1946.767,,6.804,64.000,26.786,78.810,58.000,,13423.956,82.000
2018-09-28,283.338,8.000,1847.920,,2.705,20.000,10.000,77.964,59.000,,5219.745,95.000
2018-09-29,554.755,15.000,1929.734,,5.912,15.000,8.000,74.784,59.000,,11936.729,90.000
2018-09-30,351.333,7.000,1850.607,,6.127,26.000,15.374,91.254,73.000,,12451.717,
2018-10-01,516.952,12.000,1897.026,,6.382,44.000,9.744,72.007,57.000,,13210.266,100.000
2018-10-02,480.364,16.000,1905.349,,5.522,22.000,12.239,68.767,54.000,,11309.537,95.000
2018-10-03,490.118,7.000,1857.935,,6.891,27.000,4.000,112.240,75.000,,13216.914,109.500
2018-10-04,531.452,10.000,1918.099,,7.594,46.000,14.000,83.873,64.000,,15191.813,113.000
2018-10-05,663.992,13.000,1992.896,,7.240,23.000,12.000,79.700,66.000,,14407.170,101.500
2018-10-06,955.814,17.000,1992.881,,10.336,56.000,11.000,91.165,73.000,,20068.658,99.000
2018-10-07,592.707,11.000,1923.654,,6.766,49.000,14.000,78.969,61.000,,13294.666,107.500
2018-10-08,23.535,1.000,1783.053,,3.403,4.000,2.000,,,,7924.000,
2018-10-09,577.076,13.000,1908.557,,4.087,23.000,3.000,90.583,62.000,,6670.242,100.500
2018-10-10,376.207,9.000,1890.409,,2.712,11.000,1.000,84.188,62.000,,4900.276,105.000
2018-10-11,427.729,10.000,1892.504,,3.039,20.000,13.000,80.836,69.000,,5800.112,91.500
2018-10-12,537.193,14.000,1981.888,,4.718,13.000,8.000,76.076,68.000,,9908.988,
2018-10-13,967.547,19.000,2017.203,,7.895,59.000,9.000,85.149,66.000,,15117.921,117.000
2018-10-14,548.390,17.000,1938.875,,3.991,14.000,4.197,86.938,61.000,,7649.651,
2018-10-15,305.440,10.000,1861.483,,2.977,16.000,4.803,73.534,68.000,,5992.226,
2018-10-16,334.980,10.000,1889.061,,2.852,12.000,3.000,73.677,59.000,,5801.639,109.500
2018-10-17,306.852,8.000,1878.231,,3.184,17.000,5.000,74.689,61.000,,6422.763,103.000
2018-10-18,412.422,9.000,1894.525,,4.423,30.000,11.000,87.624,69.000,,9017.753,106.500
2018-10-19,752.305,18.000,1973.455,,6.208,54.000,19.000,90.915,75.000,,12032.347,112.000
2018-10-20,657.942,15.000,1957.355,,5.350,38.654,21.619,99.960,84.000,,10425.922,119.500
2018-10-21,352.564,9.000,1854.999,,4.005,23.346,12.051,69.333,59.000,,8185.772,78.000
2018-10-22,798.004,12.000,1905.532,,7.375,77.000,7.000,89.831,62.000,,13315.000,103.000
2018-10-23,477.951,11.000,1904.117,,3.748,36.000,15.000,77.930,65.000,,7151.580,117.000
2018-10-24,363.514,10.000,1881.888,,2.857,27.000,5.000,89.700,67.000,,5312.000,117.000
2018-10-25,643.505,17.000,1985.573,,4.281,22.000,9.000,88.568,66.000,,8398.000,
2018-10-26,167.452,7.000,1778.080,,1.569,9.000,10.709,78.676,67.000,,3176.005,112.000
2018-10-27,433.241,13.000,1919.297,,2.750,18.000,9.000,78.603,60.000,,5283.000,111.000
2018-10-28,432.387,15.000,1915.351,,2.153,17.000,9.603,78.339,66.000,,4159.645,
2018-10-29,767.132,10.000,1896.946,,7.624,49.000,7.201,108.494,68.000,,13313.708,92.000
2018-10-30,313.395,14.000,1877.906,,3.123,8.000,10.607,70.679,58.000,,6560.830,80.000
2018-10-31,406.731,8.000,1875.222,,4.839,34.000,17.366,70.405,59.000,,9977.245,97.000
2018-11-01,557.987,12.000,1906.936,,5.901,35.000,14.874,75.671,61.000,,11841.830,92.000
2018-11-02,682.333,14.000,1935.469,,5.658,63.000,16.000,83.254,64.000,,10471.364,88.000
2018-11-03,960.784,19.000,2008.869,,8.368,75.000,19.000,83.498,70.000,,16344.894,98.000
2018-11-04,171.505,4.000,1901.294,,4.064,12.000,5.000,77.085,61.000,,9009.624,90.000
2018-11-05,838.954,14.000,1910.460,,8.155,67.000,7.000,91.473,58.000,,14118.959,96.000
2018-11-06,332.938,13.000,1869.265,,3.346,14.000,5.000,66.944,57.000,,6830.594,82.000
2018-11-07,412.743,11.000,1885.969,,4.185,16.000,2.000,76.283,62.000,,8574.897,108.000
2018-11-08,601.646,15.000,1905.727,,5.941,28.000,10.000,82.339,70.000,,12057.090,111.000
2018-11-09,740.971,11.000,1917.232,,5.960,45.000,10.844,104.588,72.000,,10847.919,103.000
2018-11-10,368.452,14.000,1886.289,,3.170,12.000,9.000,75.882,65.000,,6504.740,84.000
2018-11-11,281.641,10.000,1865.850,,1.780,12.000,7.000,66.692,55.000,,3424.000,100.000
2018-11-12,280.091,9.000,1861.190,,2.375,11.000,8.000,79.832,63.000,,4716.961,123.000
2018-11-13,781.935,11.000,1907.495,,7.288,47.000,20.000,99.887,64.000,,12896.482,104.000
2018-11-14,271.179,10.000,1880.310,,1.300,8.000,4.000,79.648,68.000,,2509.000,101.000
2018-11-15,823.715,14.000,1906.303,,6.277,60.000,7.000,109.813,68.000,,9834.000,95.000
2018-11-16,562.601,16.000,1938.442,,4.026,23.000,1.000,81.191,62.000,,7733.783,98.000
2018-11-17,692.464,16.000,1974.247,,5.600,42.000,13.000,92.221,75.000,,11240.747,
2018-11-18,474.662,8.000,1824.566,,4.690,46.000,26.632,89.237,72.000,,9488.983,104.000
2018-11-19,334.516,12.000,1796.719,,3.027,15.000,11.000,74.861,62.000,,6030.554,94.000
2018-11-20,289.564,11.000,1872.144,,3.037,13.000,3.000,76.813,65.000,,5899.384,
2018-11-21,386.285,11.000,1897.707,,3.343,13.000,10.909,93.112,70.000,,6610.406,116.500
2018-11-22,487.839,16.000,1920.126,,2.360,31.000,25.098,84.095,67.000,,4652.596,
2018-11-23,416.869,15.000,1914.871,,2.730,22.000,19.098,77.331,65.000,,5600.763,98.500
2018-11-24,485.457,15.000,1908.930,,4.186,29.000,16.224,75.717,60.000,,8228.564,89.000
2018-11-25,340.210,13.000,1874.006,,2.224,21.000,11.000,73.620,58.000,,4273.146,90.500
2018-11-26,404.234,10.000,1901.388,,3.193,17.000,15.000,77.009,61.000,,6387.621,104.500
2018-11-27,368.082,10.000,1868.592,,3.054,16.000,18.000,74.465,63.000,,6074.354,96.000
2018-11-28,449.395,12.000,1884.264,,5.081,32.000,11.000,80.411,63.000,,9757.710,108.000
2018-11-29,645.419,15.000,1910.035,,6.842,34.000,21.330,83.768,64.000,,13704.496,106.500
2018-11-30,311.430,11.000,1876.838,,3.280,11.000,11.522,78.563,66.000,,6399.149,92.000
2018-12-01,339.624,12.000,1872.733,,3.715,10.000,12.522,76.837,64.000,,7376.598,97.000
2018-12-02,286.398,10.000,1867.686,,3.113,11.000,15.957,75.595,60.000,,6268.598,97.500
2018-12-03,496.857,13.000,1889.325,,4.134,23.000,18.340,74.393,59.000,,8324.755,98.500
2018-12-04,915.202,13.000,1892.125,,7.997,53.000,22.000,83.987,56.000,,13150.000,95.500
2018-12-05,343.854,10.000,1861.433,,2.832,13.000,10.000,70.267,58.000,,5704.000,89.000
2018-12-06,578.022,13.000,1898.717,,5.261,43.000,18.000,79.648,59.000,,10404.580,93.000
2018-12-07,513.757,11.000,1897.560,,4.109,24.000,11.773,79.738,61.000,,7816.000,104.000
2018-12-08,452.751,13.000,1910.026,,3.404,14.000,7.000,74.792,56.000,,6569.383,111.000
2018-12-09,444.499,11.000,1891.006,,3.693,22.000,13.000,86.318,66.000,,7037.980,107.000
2018-12-10,469.881,13.000,1886.298,,3.464,30.000,16.000,79.960,66.000,,6915.000,105.000
2018-12-11,432.652,11.000,1861.774,,3.504,30.000,12.000,74.755,65.000,,6995.000,
2018-12-12,430.683,13.000,1864.599,,3.451,19.000,16.000,73.683,63.000,,6917.000,101.500
2018-12-13,245.795,7.000,1833.104,,2.696,21.000,8.000,73.018,62.000,,5557.167,87.000
2018-12-14,468.234,10.000,1886.085,,4.510,33.000,6.000,75.837,64.000,,9003.000,89.000
2018-12-15,589.871,14.000,1959.060,,4.289,31.000,17.000,89.652,59.000,,8300.000,107.000
2018-12-16,211.486,6.000,1847.973,,1.467,12.000,9.000,83.371,58.000,,2853.139,
2018-12-17,415.563,10.000,1891.324,,3.163,15.000,7.000,67.857,57.000,,6417.001,86.000
2018-12-18,374.875,12.000,1879.029,,2.539,16.000,9.000,68.862,57.000,,4949.999,
2018-12-19,168.647,3.000,1837.500,,1.263,6.000,1.000,73.318,60.000,,2471.000,86.000
2018-12-20,90.677,1.000,1799.905,,0.918,5.000,3.000,68.444,,,1827.000,
2018-12-21,459.408,17.000,1915.963,,1.623,18.000,10.000,63.149,55.000,,3159.000,
2018-12-22,375.995,10.000,1862.376,,3.858,11.000,9.000,67.399,57.000,,8028.833,77.000
2018-12-23,175.734,8.000,1844.755,,0.988,4.000,6.000,66.939,56.000,,2016.193,86.000
2018-12-24,442.994,13.000,1898.635,,2.879,25.000,18.000,73.780,59.000,,5514.709,89.000
2018-12-25,333.177,10.000,1832.336,,2.389,12.000,8.000,71.237,57.000,,4638.000,
2018-12-26,326.002,12.000,1782.321,,2.359,13.401,10.291,73.884,62.000,,4547.044,102.500
2018-12-27,314.552,8.000,1846.224,,2.552,44.599,33.156,79.174,61.000,,5168.956,102.000
2018-12-28,429.926,14.000,1902.818,,2.512,28.000,17.000,69.396,58.000,,4846.000,85.000
2018-12-29,335.248,12.000,1882.824,,1.674,8.000,6.000,70.322,59.000,,3336.000,73.000
2018-12-30,363.011,12.000,1883.272,,2.407,27.000,12.884,72.423,61.000,,4783.000,94.000
2018-12-31,273.347,10.000,1868.268,,1.315,8.000,7.000,69.512,58.000,,2481.000,94.000
2019-01-01,212.433,10.000,1845.953,,1.420,8.000,10.000,70.853,61.000,,2801.000,68.000
2019-01-02,472.396,12.000,1887.641,,4.147,48.000,15.000,79.353,60.000,,8049.000,120.500
2019-01-03,309.925,12.000,1861.684,,2.204,16.000,10.000,75.816,61.000,,4233.000,97.000
2019-01-04,182.023,6.000,1836.715,,1.757,8.000,14.000,78.027,68.000,,3564.000,90.500
2019-01-05,459.437,12.000,1925.532,,3.164,14.000,1.000,76.901,64.000,,6166.000,99.000
2019-01-06,119.747,4.000,1811.753,,2.880,9.000,13.000,69.336,60.000,,5914.670,86.000
2019-01-07,145.911,3.000,1826.621,,2.070,6.000,11.000,77.696,65.000,,4327.346,96.000
2019-01-08,191.338,5.000,1845.700,,2.103,14.000,13.000,75.985,65.000,,4162.654,
2019-01-09,59.468,3.000,1797.699,,1.464,3.000,11.000,71.940,65.000,,3117.268,68.000
2019-01-10,137.125,4.000,1817.728,,1.737,7.000,9.000,74.603,63.000,,3454.000,100.000
2019-01-11,107.792,3.000,1816.223,,1.893,7.000,14.000,75.534,65.000,,4107.000,147.000
2019-01-12,349.671,7.000,1862.468,,2.528,27.000,6.000,80.022,67.000,,4864.000,101.000
2019-01-13,500.433,14.000,1890.759,,3.848,46.000,13.000,78.717,60.000,,6773.557,103.000
2019-01-14,460.554,13.000,1969.560,,2.811,13.000,5.000,92.838,72.000,,5517.322,115.000
2019-01-15,612.200,13.000,1929.613,,3.892,46.000,4.000,88.122,75.000,,7192.356,
2019-01-16,173.097,6.000,1788.900,,1.372,5.000,6.000,72.882,66.000,,2869.000,
2019-01-17,715.630,14.000,1834.348,,5.975,63.000,14.660,99.938,69.000,,10154.000,93.000
2019-01-18,311.562,14.000,1877.092,,1.534,16.000,11.000,78.707,60.000,,2955.000,
2019-01-19,304.737,7.000,1827.751,,2.376,20.000,12.000,77.436,63.000,,4760.970,99.000
2019-01-20,494.919,12.000,1839.376,,3.219,25.000,8.000,83.227,61.000,,6328.000,94.000
2019-01-21,125.127,3.000,1819.274,,2.016,5.000,6.000,68.488,59.000,,4210.770,
2019-01-22,974.446,14.000,1941.073,,8.006,68.000,18.000,89.505,56.000,,14126.000,105.500
2019-01-23,801.382,13.000,1899.419,,6.744,77.000,40.000,83.295,62.000,,12205.500,94.000
2019-01-24,877.479,17.000,1941.064,,6.084,63.000,53.000,82.962,59.000,,11995.000,99.000
2019-01-25,975.209,14.000,1925.358,,8.186,78.000,32.000,93.822,66.000,,15010.899,101.500
2019-01-26,315.899,9.000,1849.933,,1.792,22.000,20.000,82.449,65.000,,3610.000,105.000
2019-01-27,49.624,2.000,1798.154,,0.649,4.000,,67.889,61.000,,1389.000,105.000
2019-01-28,906.499,17.000,1921.416,,7.237,87.000,60.000,76.161,58.000,,14196.000,109.000
2019-01-29,684.821,15.000,1935.691,,5.034,42.000,24.000,76.621,59.000,,9397.121,105.000
2019-01-30,305.157,11.000,1877.233,,1.835,7.000,9.000,70.961,61.000,,3514.521,77.000
2019-01-31,711.948,14.000,1888.420,,5.180,65.000,40.000,71.960,61.000,,9750.000,121.000
2019-02-01,884.908,16.000,1935.984,,7.120,75.000,35.429,78.945,65.000,,13895.000,109.000
2019-02-02,592.612,14.000,1932.230,,4.214,36.000,14.000,82.961,68.000,,8041.000,96.000
2019-02-03,488.239,16.000,1899.715,,2.850,26.000,20.037,80.858,62.000,,5584.949,104.500
2019-02-04,741.096,15.000,1884.811,,6.271,85.000,27.248,68.918,54.000,,11635.000,97.000
2019-02-05,630.741,10.000,1902.286,,4.304,47.000,37.000,69.707,56.000,,8280.000,101.000
2019-02-06,786.728,15.000,1918.749,,5.955,57.000,28.000,77.564,57.000,,10853.000,120.000
2019-02-07,719.372,16.000,1894.315,,4.986,65.000,48.745,72.423,55.000,,9795.549,109.500
2019-02-08,684.165,15.000,1931.282,,4.881,60.000,37.000,81.235,62.000,,9479.000,109.000
2019-02-09,621.974,16.000,1917.031,,4.487,32.000,6.000,83.637,63.000,,8003.000,118.000
2019-02-10,528.796,13.000,1915.163,,4.461,26.000,6.000,73.920,57.000,,8824.000,100.000
2019-02-11,588.596,13.000,1871.335,,4.603,48.000,31.000,70.561,56.000,,9061.788,112.000
2019-02-12,626.420,14.000,1934.111,,4.565,38.000,19.000,75.280,61.000,,9015.121,89.500
2019-02-13,515.819,10.000,1881.776,,5.173,43.000,30.000,72.533,61.000,,10357.879,107.000
2019-02-14,645.832,13.000,1907.446,,5.302,57.000,32.000,77.854,64.000,,10422.000,108.000
2019-02-15,279.335,9.000,1879.839,,2.032,13.000,10.592,75.631,59.000,,3936.778,97.500
2019-02-16,11.288,,1779.736,,0.711,5.000,6.000,,,,1697.000,
2019-02-17,205.283,5.000,1861.286,,1.623,13.000,9.000,76.631,68.000,,3225.000,104.000
2019-02-18,672.849,15.000,1914.439,,5.752,55.000,20.000,80.349,60.000,,11210.000,119.000
2019-02-19,468.478,12.000,1891.808,,4.373,32.000,14.000,74.477,64.000,,8763.514,102.000
2019-02-20,702.674,13.000,1905.936,,6.124,63.000,25.000,81.203,60.000,,12018.299,140.000
2019-02-21,788.920,13.000,1893.122,,6.719,67.000,38.000,82.503,63.000,,13114.173,94.000
2019-02-22,864.098,13.000,1869.881,,7.520,78.000,39.000,90.975,60.000,,13650.000,108.000
2019-02-23,619.696,17.000,1894.079,,3.843,34.000,16.000,87.228,69.000,,7421.000,96.500
2019-02-24,209.970,6.000,1791.822,,3.023,16.000,20.000,79.882,59.000,,6356.811,80.000
2019-02-25,812.630,12.000,1838.259,,7.306,67.000,22.000,88.874,57.000,,12427.661,112.000
2019-02-26,557.000,10.000,1828.727,,4.828,54.000,33.000,73.927,55.000,,9177.520,111.000
2019-02-27,598.914,12.000,1839.249,,5.398,53.000,21.000,75.561,54.000,,10164.508,108.000
2019-02-28,449.566,10.000,1827.391,,5.109,36.000,17.000,78.799,66.000,,10050.339,112.000
2019-03-01,491.191,12.000,1859.944,,4.120,28.000,11.000,78.384,64.000,,7852.000,100.000
2019-03-02,83.540,4.000,1786.329,,1.009,4.000,9.000,76.175,68.000,,2070.000,101.000
2019-03-03,468.909,5.000,1815.017,,5.188,45.000,11.000,83.723,59.000,,8336.000,135.500
2019-03-04,541.644,13.000,1843.034,,4.143,41.000,27.000,71.652,56.000,,8067.000,105.000
2019-03-05,585.614,12.000,1843.724,,4.788,57.000,23.000,78.282,58.000,,9238.000,139.000
2019-03-06,446.097,9.000,1830.381,,3.452,38.000,24.868,71.723,60.000,,6907.000,96.000
2019-03-07,946.106,15.000,1893.589,,7.934,86.000,32.000,87.938,62.000,,14918.000,115.000
2019-03-08,629.520,14.000,1849.156,,5.575,49.000,33.000,74.523,66.000,,10606.000,93.000
2019-03-09,744.259,11.000,1852.269,,6.950,77.000,9.000,92.830,66.000,,11331.713,149.000
2019-03-10,202.989,8.000,1710.560,,2.045,7.000,2.000,65.942,57.000,,4129.685,92.000
2019-03-11,798.086,12.000,1840.345,,7.158,82.000,31.000,75.866,58.000,,13470.000,115.500
2019-03-12,621.372,12.000,1837.139,,5.010,61.000,39.000,68.076,56.000,,9263.000,101.000
2019-03-13,765.173,13.000,1833.181,,7.181,90.000,32.635,80.330,64.000,,13635.000,97.000
2019-03-14,727.408,15.000,1882.944,,5.840,64.000,36.305,79.651,64.000,,10993.000,95.000
2019-03-15,400.881,15.000,1861.200,,2.147,6.698,5.000,67.684,59.000,,4125.909,
2019-03-16,502.309,14.000,1921.847,,2.510,15.302,17.000,87.432,75.000,,4771.044,95.000
2019-03-17,458.283,12.000,1876.126,,3.158,18.000,10.000,81.797,66.000,,6047.717,
2019-03-18,297.693,9.000,1847.476,,2.921,15.000,11.000,79.215,63.000,,5892.070,88.500
2019-03-19,1.081,,1750.145,,0.000,,7.000,,,,0.359,
2019-03-20,0.595,,1746.340,,0.000,,4.000,,,,0.359,
2019-03-21,0.248,,1682.137,,0.000,,6.000,,,,0.359,
2019-03-22,,,1606.632,,0.000,,9.000,,,,0.359,
2019-03-23,,,1606.632,,0.000,,8.000,,,,0.359,
2019-03-24,295.130,13.000,1785.912,,1.565,13.000,11.802,67.921,57.000,,2999.136,88.000
2019-03-25,480.663,14.000,1879.507,,3.013,31.000,8.243,82.472,61.000,,5685.000,101.000
2019-03-26,376.919,13.000,1830.777,,2.431,18.000,10.000,69.447,60.000,,4788.000,75.000
